year,song,artist,spotifyid,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo 
1993,Hey Jealousy,Gin Blossoms,1ZoHRnS5U4m7V5pgvFiK1N,0.464,0.785,0.0436,0.00117,1.46e-06,0.328,0.528,153.005
1993,If I Ever Lose My Faith In You,Sting,2MEcbc3bTXn4U2LcVttooC,0.586,0.81,0.0327,0.0388,0.00914,0.049,0.599,98.001
1993,Anniversary,Tony! Toni! Toné!,1Z0QdPM5YcMIAwhVD6wBBM,0.549,0.365,0.0316,0.0876,9.15e-06,0.214,0.168,88.973
1993,One Woman,Jade,0EnFaSWSkj45lktHxHtcXb,0.662,0.605,0.0566,0.0552,0,0.418,0.545,151.946
1993,Can't Get Enough of Your Love,Taylor Dayne,4tmzLB4caxMSZDgWujR7sH,0.688,0.743,0.034,0.0212,9.02e-05,0.106,0.642,108.178
1993,Two Steps Behind - Live,Def Leppard,0ly3gd4q8s8xZlTpVXANKs,0.279,0.759,0.0379,0.138,0,0.991,0.57,78.246
1994,The Sign,Ace of Base,0hrBpAOgrt8RXigk83LLNE,0.808,0.786,0.0447,0.00928,0.0701,0.0574,0.899,96.987
1994,I Swear,All-4-One,4WUnM4KNZ0kjp0CUeoyOnS,0.532,0.407,0.0233,0.235,0,0.117,0.23,83.207
1994,I'll Make Love To You,Boyz II Men,61sQYdFNS6sEBYCyr1q5gn,0.557,0.509,0.0243,0.119,0,0.0794,0.244,142.408
1994,The Power of Love - Radio Edit,Céline Dion,0KD5Tn7rMZhkkxRDa6cWH4,0.538,0.549,0.0305,0.394,0.000363,0.189,0.226,140.067
1994,Hero,Mariah Carey,4FCb4CUbFCMNRkI6lYc1zI,0.501,0.378,0.029,0.735,0,0.119,0.178,119.987
1994,Stay,Lisa Loeb & Nine Stories,7Lwo27zrXusqUlAaTgnytp,0.682,0.596,0.05,0.463,0,0.107,0.393,80.344
1994,Breathe Again,Toni Braxton,1xFliXOpcu7E89AsDAZ7JV,0.689,0.677,0.0326,0.0704,0,0.0877,0.259,153.919
1994,All for Love,Rod Stewart,4lsEHglVsLzILTDQ3CNESV,0.51,0.44,0.0293,0.125,0,0.0994,0.135,74.8
1994,All That She Wants,Ace of Base,4C4T0u9N2NretcDEP1Zpvy,0.707,0.628,0.0878,0.00529,8.76e-05,0.104,0.87,187.538
1994,Don't Turn Around,Ace of Base,4SYMibQ93bfzOk6uzkF0dO,0.745,0.771,0.0755,0.00104,0.387,0.0574,0.752,95.623
1994,Bump n' Grind,R. Kelly,0DBIL8arX0Zo6eAuxNIpik,0.621,0.481,0.0371,0.0984,0,0.241,0.679,65.004
1994,Again,Janet Jackson,0IaMMHVbpJ0LrRAeigWOXr,0.358,0.287,0.0303,0.882,0.00607,0.186,0.189,130.128
1994,I'll Remember - Theme from the Motion Picture "With Honors",Madonna,6ds1A1qkYXpXOc4GWw4hVO,0.691,0.601,0.0428,0.628,0.017,0.0709,0.85,167.796
1994,Whatta Man,Salt-N-Pepa,1x4397SCK9w2CUmz1OSPng,0.754,0.551,0.244,0.164,3.43e-05,0.185,0.907,173.1
1994,Wild Night,John Mellencamp,6opIwpImZYdxNgG4wpDxED,0.671,0.898,0.0555,0.0647,0.000614,0.111,0.955,144.337
1994,Without You,Mariah Carey,1kMOJBmpfWD9fir6st9uqS,0.576,0.526,0.0325,0.323,2.01e-06,0.0548,0.147,122.06
1994,Never Forget You,Mariah Carey,6MVrwx12IjKhBfzWEXl33e,0.525,0.533,0.0289,0.2,0,0.198,0.268,149.923
1994,You Mean The World To Me,Toni Braxton,1d0GYRpnCb0XNQcQdKhfKL,0.595,0.736,0.0469,0.0964,9.28e-06,0.104,0.521,167.669
1994,Can You Feel the Love Tonight - End Title/ From "The Lion King"/Soundtrack Version,Elton John,0EANX0OVKSCcmarY50Xa4p,0.309,0.179,0.0337,0.88,0.000346,0.117,0.167,121.498
1994,Fantastic Voyage,Coolio,3QlTzofanSqDWywxEzGGE2,0.888,0.584,0.112,0.0389,3.25e-06,0.0625,0.762,104.704
1994,Fantastic Voyage,Coolio,1VvsWao3Tx3QjkWgr6sTaO,0.889,0.768,0.131,0.128,0,0.0769,0.808,104.653
1994,Baby I Love Your Way,Big Mountain,1Rvl8qsKJurfFTyWLBI9ib,0.651,0.747,0.0699,0.0528,0,0.207,0.776,147.518
1994,Regulate,Warren G,7nYvUtkQMx1v80S2FH2s9J,0.845,0.51,0.224,0.29,2.39e-06,0.114,0.74,95.265
1994,If You Go,Jon Secada,3b2JWlZ020qGdaDtcO7Gyy,0.631,0.813,0.0337,0.0779,0,0.167,0.522,105.998
1994,Back & Forth,Aaliyah,45wneA2j0Z0WMnYNDO6Ad0,0.706,0.727,0.0317,0.0698,5.31e-06,0.115,0.903,92.938
1994,Now And Forever,Richard Marx,2V2pxcEfn5zs79sE7qcewA,0.441,0.258,0.0276,0.661,0,0.106,0.172,77.988
1994,When Can I See You,Babyface,2zItQNJrVrTioXTXWiI2ed,0.754,0.472,0.0807,0.257,2.09e-05,0.121,0.613,169.199
1994,Please Forgive Me,Bryan Adams,2LQktBKYD12TpS38YOZJH4,0.553,0.438,0.0275,0.554,5.62e-06,0.105,0.151,67.004
1994,So Much in Love,All-4-One,1J1Wz0UPt4NPp4MMwSJCcz,0.322,0.25,0.03,0.892,0,0.12,0.352,137.714
1994,Shoop,Salt-N-Pepa,5Wvz9HaTgaQOk2HQa6Eisu,0.939,0.671,0.221,0.0948,0,0.0745,0.778,96.923
1994,Any Time Any Place,Janet Jackson,2yOm4lN7aTygtXanJFNFWU,0.571,0.232,0.0699,0.604,0.000246,0.119,0.207,128.785
1994,Shine,Collective Soul,1HZ3cUZUw5htSFmah1V8Ko,0.54,0.423,0.0283,0.294,0.0884,0.152,0.353,150.135
1994,Said I Loved You...But I Lied,Michael Bolton,2nfMrwg3aRhSAv4HX7IzJL,0.547,0.569,0.0271,0.189,7.05e-06,0.156,0.432,159.713
1994,Return To Innocence,Enigma,2UKkLqST2xWpK8n1b0Xr5Z,0.476,0.584,0.038,0.119,0,0.274,0.417,88.026
1994,All I Wanna Do,Sheryl Crow,3ZpQiJ78LKINrW9SQTgbXd,0.836,0.533,0.0332,0.113,0.0105,0.296,0.957,120.08
1994,Mmm Mmm Mmm Mmm,Crash Test Dummies,76nvqWPFucUra1xCkN1tnD,0.58,0.575,0.0231,0.25,1.83e-05,0.0813,0.37,92.934
1994,Can We Talk,Tevin Campbell,6a5jHgwqYMk9wlYJYfs3c9,0.658,0.711,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365
1994,Funkdafied,Da Brat,29VrHhpC5AS9b7XJYDPhqb,0.802,0.461,0.302,0.0757,0,0.109,0.74,90.995
1994,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,391CwgcBxvUHmEKda2b5In,0.417,0.659,0.113,0.602,0,0.419,0.339,104.818
1994,Gangsta Lean,D.R.S.,0BU0qp6WCZMUTHPvsTL0EM,0.737,0.255,0.0333,0.435,0,0.101,0.467,82.584
1994,Because the Night - MTV Unplugged Version,10000 Maniacs,5VzvK7YiwWbRePA2JOzhYq,0.408,0.79,0.103,0.26,0.00027,0.765,0.347,122.624
1994,Cantaloop (Flip Fantasia),Us3,7u6LEYwKn30ENoV23LK1vV,0.853,0.651,0.0616,0.117,1.29e-05,0.105,0.956,115.998
1994,Whoomp! (There It Is),Tag Team,4utp1jggcXcMzdPBTbnCA3,0.798,0.649,0.0411,0.00138,0,0.0792,0.433,129.422
1994,Come To My Window,Melissa Etheridge,4LmlGaGTEbTGE5VngAbpA3,0.512,0.636,0.0262,0.08,0.000106,0.088,0.499,97.257
1994,Stroke You Up,Changing Faces,4VcV0t8VN6AZcWTznJOUUN,0.73,0.731,0.0279,0.278,0,0.258,0.649,131.396
1994,I'm Ready,Tevin Campbell,1eGY6roK1W2vFIhDXu2lXq,0.684,0.687,0.0228,0.0631,1.29e-05,0.0601,0.752,91.201
1994,100% Pure Love,Crystal Waters,65tvJYGmF4hbQbVpoB0a9H,0.816,0.726,0.053,0.0681,0.00428,0.0544,0.713,120.237
1994,Anytime You Need a Friend,Mariah Carey,0S8xKy1efKy3LvR53qe3Cq,0.57,0.549,0.0312,0.469,7.91e-06,0.0715,0.295,136.13
1994,Because Of Love,Janet Jackson,40kJxdeSmQieEgTgShXumm,0.764,0.878,0.0523,0.287,0.00356,0.18,0.825,112.37
1994,Linger,The Cranberries,0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,0.0265,0.0783,4.87e-05,0.14,0.204,94.845
1994,Loser,Beck,5PntSbMHC1ud6Vvl8x56qd,0.66,0.627,0.124,0.0341,9.64e-05,0.385,0.789,85.44
1994,Found Out About You,Gin Blossoms,5WmDRnuGYo31xrWNDcYaps,0.543,0.816,0.0284,0.00269,0.0314,0.122,0.71,134.707
1994,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,0WKYRFtH6KKbaNWjsxqm70,0.549,0.853,0.188,0.0285,0.000296,0.618,0.346,94.695
1994,Never Lie,Immature,62utntNdsx80hraXA5ha0Q,0.7,0.41,0.0301,0.648,1.53e-05,0.111,0.333,142.118
1994,Streets of Philadelphia,Bruce Springsteen,5Nj8kBJdpJJ4I9wxQyp8JH,0.708,0.19,0.0326,0.194,0.226,0.0916,0.47,93.669
1994,Ghetto Jam,Domino,6Q1Aop0fjFcyTXuY8OzxtY,0.793,0.544,0.109,0.0368,2.09e-06,0.335,0.472,86.574
1994,Endless Love (with Mariah Carey),Luther Vandross,7IljDTNkQEyy77CcaRbiAj,0.231,0.477,0.029,0.747,2.61e-06,0.122,0.235,95.969
1994,I Miss You,Aaron Hall,1TWhpLaqdToKoHHpFnCxsd,0.713,0.766,0.0284,0.0323,0,0.139,0.572,120.084
1994,Understanding,Xscape,4yKbbM56fLCxwR5CTH6QkP,0.7,0.465,0.0562,0.36,0.000157,0.143,0.306,137.823
1994,This D.J.,Warren G,2ImuQo1g14CTR9hZAZD3aQ,0.804,0.438,0.138,0.0327,0.0129,0.112,0.576,92.034
1994,Cry For You,Jodeci,3RNvMhYFEwpCgPnDGKR5MB,0.651,0.498,0.0339,0.328,0,0.309,0.581,115.771
1994,Keep Ya Head Up,2Pac,0XRbYXQUymj9SJkrr8YK5B,0.636,0.731,0.421,0.162,0,0.455,0.61,86.15
1994,Who Am I (What's My Name)?,Snoop Dogg,5XhkV07Vou38wnrzwURUOC,0.692,0.833,0.0492,0.000136,1.98e-05,0.515,0.692,96.814
1994,Another Night,Real McCoy,3pEuO9J2MTEmec8kUfYYvl,0.813,0.882,0.0402,0.0908,0.00457,0.147,0.874,125.983
1994,Your Body's Callin',R. Kelly,4iXZFxEUzTTLMLE5jCyKEb,0.658,0.55,0.0302,0.457,0.000728,0.114,0.727,168.289
1994,Tootsee Roll,69 Boyz,0wfuwgtWKZYRYAONxXPjPO,0.874,0.658,0.241,0.0373,0,0.0915,0.711,133.034
1994,I Can See Clearly Now,Jimmy Cliff,7aJZxI6TVdIvQSuWxQ4rqp,0.799,0.662,0.0347,0.00482,0.000505,0.0484,0.717,120.082
1994,Never Keeping Secrets,Babyface,7L06pF5o819jflseQ4Wde5,0.693,0.648,0.0248,0.0949,0,0.14,0.319,113.117
1994,Crazy,Aerosmith,74irxdVWstNlEQjsvArITq,0.37,0.866,0.0384,0.0868,0,0.137,0.427,162.086
1994,Just Kickin' It,Xscape,2CG9mGkKC6IQE5lEjDioEi,0.692,0.353,0.0613,0.0571,2.26e-05,0.579,0.73,80.902
1994,At Your Best (You Are Love),Aaliyah,4lRrk574qIHpoEEKC1zuam,0.626,0.441,0.0308,0.761,0.0138,0.0685,0.563,78.094
1994,Rock And Roll Dreams Come Through,Meat Loaf,452fSzvkB2A8FHVI4JKK2S,0.565,0.884,0.0335,0.186,0.000101,0.211,0.487,112.24
1994,Amazing,Aerosmith,6beFuzSjwhOKFZp2aqYDdY,0.308,0.747,0.037,0.0645,8.27e-05,0.431,0.278,139.454
1994,Always,Erasure,5QQCp4fQiU9I2FU9FvJVV2,0.596,0.731,0.0284,0.296,3.64e-06,0.301,0.308,103.027
1994,Groove Thang,Zhané,5MiIyCJ1DYbWLdwWYzyNcJ,0.905,0.501,0.0412,0.0237,0.00163,0.0727,0.829,102.035
1994,Dreams,Gabrielle,3nOfSqMgLPVA95N85CO6u9,0.689,0.668,0.0346,0.0408,0,0.107,0.6,98.794
1994,Mr. Vain - Radio Edit,Culture Beat,3N3t4yMGy1PCF7ZbizvZbK,0.703,0.997,0.0399,0.0726,0.0235,0.123,0.391,132.872
1994,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,5eYwDBLucWfWI5KsV7oYX2,0.402,0.814,0.14,0.0383,1.19e-06,0.266,0.516,170.02
1994,Anything,SWV,1ib9zzAc7DsTdTtp0LFMS0,0.474,0.459,0.0347,0.139,0,0.317,0.407,171.817
1994,Beautiful In My Eyes,Joshua Kadison,5o8gWPZxr4GZFslU85YMmu,0.582,0.381,0.0256,0.595,1.1e-05,0.132,0.283,141.947
1994,Stay,Eternal,3DCAjSZiLK127tGL0URVGE,0.591,0.727,0.054,0.00411,1.53e-06,0.0289,0.846,98.528
1994,Flava in Ya Ear,Craig Mack,3X414ZlCf5U7pcpIaIcUkT,0.763,0.541,0.329,0.466,0,0.0693,0.885,90.032
1994,U.N.I.T.Y.,Queen Latifah,4OxXBAN51tjVBEjSwuWWbv,0.657,0.515,0.429,0.0191,0,0.249,0.506,94.297
1994,Prayer for the Dying,Seal,7pzWp50ZQXM44dfDbyMY9l,0.306,0.762,0.051,0.332,0.00605,0.0835,0.15,99.903
1994,Secret,Madonna,15FcP9qwmIKqaD5NhfhNpu,0.813,0.655,0.0262,0.101,6.65e-05,0.146,0.46,99.982
1994,Here Comes the Hotstepper - Heartical Mix,Ini Kamoze,3QRM0qZB7oMYavveH0iEqx,0.889,0.454,0.221,0.0141,0.000186,0.203,0.436,100.36
1994,Everyday - 2015 Remastered,Phil Collins,1TuC2upbvZ6Ae0VE4kj8dT,0.701,0.469,0.0305,0.534,0.00105,0.121,0.384,94.699
1994,Don't Take The Girl,Tim McGraw,2wmEryA2YLaFwFvA63n3O2,0.439,0.454,0.0308,0.279,0,0.123,0.354,204.263
1994,Got Me Waiting,Heavy D & The Boyz,7lqwSAP2isafyCokjZd7aE,0.757,0.302,0.325,0.0184,4.15e-05,0.136,0.524,90.321
1994,December 1963 (Oh What A Night) - Ben Liebrand Remix,Frankie Valli & The Four Seasons,3tYClMiuuz25J2kQQcC8KM,0.62,0.793,0.0487,0.0444,0.00706,0.0269,0.945,105.575
1994,December 1963 (Oh What A Night),Frankie Valli & The Four Seasons,73NAhoL7Ec5pqrisvZ7E4P,0.612,0.842,0.0489,0.0762,0.00372,0.0363,0.962,105.332
1994,Indian Outlaw,Tim McGraw,1fYypIR0kaFzaSRbzvtjl9,0.664,0.739,0.0415,0.0364,4.99e-05,0.282,0.759,110.101
1994,Always,Bon Jovi,4JAJV4D2902ZQL4A63Q2fe,0.428,0.662,0.0295,0.151,1.84e-06,0.215,0.367,71.515
1994,I'm The Only One,Melissa Etheridge,4veE1jrMbVSy9FRCiYDGkD,0.613,0.476,0.0321,0.0448,0,0.0608,0.644,84.938
1994,Back In The Day - Remix,Ahmad Lewis,4TDLavOXqyQMzgyORcJEDn,0.63,0.641,0.369,0.342,0,0.588,0.541,79.523
1994,Back In The Day,Ahmad Lewis,32nmZgbpSPeQA76TO62TP7,0.696,0.678,0.193,0.0629,0.0279,0.862,0.922,157.651
1994,Love Sneakin' Up On You,Bonnie Raitt,5GzhOU3ABPksBqLdjortcG,0.641,0.63,0.0297,0.0171,2.91e-06,0.0559,0.665,94.654
1994,I'll Take You There,General Public,5p1U3tDtcAhhu5Em2eAhsE,0.811,0.745,0.088,0.213,0.000929,0.0793,0.931,97.985
1994,Always in My Heart,Tevin Campbell,2CD8UvBi01dwnriCM8TivL,0.713,0.677,0.0253,0.0282,5.99e-05,0.144,0.522,124.152
1994,What Is Love - Single Mix,Haddaway,33iAwBBb962LFQei4J0b0b,0.683,0.764,0.0315,0.0222,0.00932,0.263,0.738,123.873
1995,Gangsta's Paradise (feat. L.V.),Coolio,3u9fHuAtjMY1RW2mZfO4Cf,0.641,0.63,0.0521,0.0372,0,0.4,0.415,79.955
1995,Waterfalls,TLC,6qspW4YKycviDFjHBOaqUY,0.77,0.505,0.0828,0.311,7.4e-05,0.0777,0.757,171.798
1995,Creep,TLC,1aWV3uY3SIEZVbmv45oFWS,0.811,0.458,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94
1995,Kiss from a Rose,Seal,3YKptz29AsOlm7WAVnztBh,0.583,0.532,0.0309,0.684,0,0.306,0.223,131.741
1995,On Bended Knee,Boyz II Men,7MYmo0JJJDmu4MZTSAF9y3,0.626,0.532,0.0351,0.413,0,0.116,0.197,116.621
1995,Another Night,Real McCoy,3pEuO9J2MTEmec8kUfYYvl,0.813,0.882,0.0402,0.0908,0.00457,0.147,0.874,125.983
1995,Fantasy,Mariah Carey,6xkryXuiZU360Lngd4sx13,0.671,0.727,0.035,0.139,0,0.123,0.801,102.358
1995,Take a Bow,Madonna,5oqukcHWfqq7HGjyKwLX1y,0.568,0.366,0.0258,0.417,3.39e-06,0.0664,0.311,79.98
1995,Don't Take It Personal (Just One of Dem Days),Monica,0JCAezTC5IlK1a9o0YBEsD,0.731,0.355,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72
1995,This Is How We Do It,Montell Jordan,1poBO3pO6fkqPYG6n8J5cX,0.777,0.612,0.132,0.0453,0,0.512,0.809,103.642
1995,I Know,Dionne Farris,698R7h4SU5zyNil1iReHAX,0.589,0.962,0.181,0.0502,0.00225,0.242,0.503,103.396
1995,Water Runs Dry,Boyz II Men,7yhmvQh1JOzbNiNFQo4Tfc,0.573,0.377,0.0278,0.419,0,0.142,0.565,89.599
1995,Freak Like Me,Adina Howard,6Vas6h9lB5mmeVDXdFqlQA,0.655,0.837,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014
1995,Run-Around,Blues Traveler,500Tkm3vJmVtdUwdCVxCTb,0.634,0.86,0.0612,0.0904,0,0.163,0.876,151.843
1995,I Can Love You Like That,All-4-One,70d8omRI2p7qesFOiy55Ro,0.635,0.712,0.0283,0.0811,0,0.322,0.423,91.024
1995,Have You Ever Really Loved A Woman?,Bryan Adams,32Gf5A7Hr8RdgggXG0Fdks,0.568,0.463,0.0328,0.556,4.59e-06,0.101,0.354,145.534
1995,Always,Bon Jovi,4JAJV4D2902ZQL4A63Q2fe,0.428,0.662,0.0295,0.151,1.84e-06,0.215,0.367,71.515
1995,Boombastic,Shaggy,4fxF8ljwryMZX5c9EKrLFE,0.866,0.538,0.36,0.242,1.67e-05,0.316,0.78,158.323
1995,Total Eclipse of the Heart,Nicki French,1JhP5jEC8NLDcSNjJWCAem,0.603,0.789,0.0285,0.00682,0,0.11,0.486,136.049
1995,You Gotta Be,Des'ree,6CU0zWIWVTEnmWpSjVHM93,0.627,0.669,0.0412,0.211,2.72e-06,0.111,0.498,94.029
1995,You Are Not Alone,Michael Jackson,3AoeaZs8dFemFJr3JdzOL0,0.651,0.402,0.0281,0.639,8.09e-05,0.0764,0.256,119.878
1995,Hold My Hand,Hootie & The Blowfish,4WnYuVFXe6Si4fZqkxbnvS,0.22,0.769,0.054,0.208,0,0.0985,0.495,170.773
1995,One More Chance,The Notorious B.I.G.,56jjEVbNu5stDjgHakZ7Zw,0.918,0.813,0.171,0.615,6.7e-06,0.42,0.731,90.911
1995,Here Comes the Hotstepper - Heartical Mix,Ini Kamoze,3QRM0qZB7oMYavveH0iEqx,0.889,0.454,0.221,0.0141,0.000186,0.203,0.436,100.36
1995,Candy Rain,Soul For Real,4j1Bk0BEIGCF9hR7cSwl9d,0.576,0.711,0.084,0.00433,3.66e-05,0.0494,0.6,188.242
1995,Let Her Cry,Hootie & The Blowfish,6NGi23FFKq9tH5NR1NcTw2,0.352,0.698,0.0303,0.0353,0,0.113,0.256,142.57
1995,I Believe,Blessid Union Of Souls,7qnNnQTGxdzI2wZWpa0vDD,0.491,0.458,0.027,0.653,0,0.164,0.238,141.724
1995,Red Light Special,TLC,6dW75XbJ1WAMljOXWjTK46,0.52,0.449,0.0331,0.205,0.000687,0.191,0.364,189.243
1995,Strong Enough,Sheryl Crow,25IRjWUZ60n7KXxcB4DiX9,0.587,0.274,0.0326,0.803,0.00016,0.112,0.629,154.602
1995,Colors Of The Wind - End Title - From "Pocahontas"/Soundtrack Version,Vanessa Williams,7xG1fakElLbxwyr9eyGEK6,0.552,0.253,0.0568,0.385,2.17e-05,0.105,0.115,83.986
1995,Someone to Love,Jon B.,1ukbwpUGSimFKWxI7KfT8h,0.667,0.456,0.0252,0.121,9.39e-06,0.0963,0.362,136.12
1995,Only Wanna Be with You,Hootie & The Blowfish,1OFKUn2VLafrHj7ybnap0Q,0.49,0.873,0.0355,0.107,5.19e-06,0.118,0.513,103.272
1995,If You Love Me,Brownstone,0BTGqPIW9acmhhUmENkq5r,0.687,0.583,0.064,0.224,0,0.106,0.21,95.137
1995,In The House Of Stone And Light,Martin Page,1QlIB0pkLKR8vEDSW7r42t,0.623,0.787,0.0548,0.293,5.65e-05,0.587,0.791,89.247
1995,I Got 5 On It,Luniz,4IYKjN1DrYzxKXt0umJqsG,0.6,0.706,0.361,0.209,0,0.125,0.58,173.926
1995,Baby,Brandy,17aVK3oQdgwVG2l0HpP67W,0.807,0.651,0.0477,0.0236,6.65e-06,0.174,0.829,91.028
1995,Run Away,Real McCoy,0ibYVniVLMJWvc3eNfYk8T,0.721,0.924,0.0396,0.000683,0.00382,0.0817,0.694,130.947
1995,As I Lay Me Down,Sophie B. Hawkins,6S8ZXzeXsfCj8qi9179McI,0.519,0.737,0.0437,0.645,1.77e-06,0.271,0.668,82.999
1995,I Got Him All The Time - He's Mine Remix / Album Version,MoKenStef,51dyi0L9cF8hjvHTyYoc10,0.748,0.56,0.193,0.00599,0.00522,0.0542,0.85,95.937
1995,December (45 Version),Collective Soul,4wx38D1Y9vv9WG3T0J6lTA,0.687,0.499,0.0278,0.587,0.00362,0.187,0.338,121.981
1995,I'll Be There For You/You're All I Need To Get By (Puff Daddy Mix),Method Man,0mn2aNlhflKRuWhzhiMnda,0.706,0.777,0.0637,0.157,6.65e-06,0.332,0.565,95.014
1995,Shy Guy,Diana King,3ldG6XCLDXxWg1N6XhrSKo,0.714,0.825,0.0751,0.0128,0.000569,0.049,0.751,94.074
1995,I'm The Only One,Melissa Etheridge,4veE1jrMbVSy9FRCiYDGkD,0.613,0.476,0.0321,0.0448,0,0.0608,0.644,84.938
1995,Every Little Thing I Do,Soul For Real,5u3rsmRYRSKJpFHXPT4p07,0.712,0.399,0.0309,0.00484,0.00119,0.0857,0.253,99.06
1995,Before I Let You Go,Blackstreet,2rkVoKVEMuct8SmEIGKzBw,0.67,0.468,0.0328,0.325,0,0.0516,0.486,140.069
1995,Big Poppa,The Notorious B.I.G.,2g8HN35AnVGIk7B8yMucww,0.778,0.578,0.274,0.432,0,0.138,0.758,84.487
1995,Sukiyaki,4 P.M.,0cBQbqp5jInL73ZxLBSGlX,0.466,0.382,0.0285,0.76,0,0.363,0.331,75.284
1995,I Wanna Be Down,Brandy,6N9uyMZf9pbNOuomveWscp,0.703,0.469,0.0415,0.177,0,0.726,0.661,86.038
1995,I'll Make Love To You,Boyz II Men,61sQYdFNS6sEBYCyr1q5gn,0.557,0.509,0.0243,0.119,0,0.0794,0.244,142.408
1995,Dear Mama,2Pac,6tDxrq4FxEL2q15y37tXT9,0.773,0.542,0.126,0.379,0,0.129,0.31,84.124
1995,Hold On,Jamie Walters,2kQLJexCx8wPTAqK0x0ijO,0.571,0.553,0.0279,0.0319,0,0.109,0.209,126.215
1995,Keep Their Heads Ringin',Dr. Dre,7jIujRjK5JKNrMCcAvYUTN,0.672,0.785,0.109,0.0442,0.00253,0.136,0.219,90.574
1995,The Rhythm of the Night,Corona,0ofMkI3jzmGCElAOgOLeo3,0.69,0.805,0.0336,0.000232,0.739,0.095,0.799,127.808
1995,Roll To Me,Del Amitri,7LF0YY1gON8rBECsyEs0Wb,0.566,0.804,0.0364,0.417,0,0.112,0.858,149.989
1995,Scream,Michael Jackson,4LD5dhQ3kqpqe14sGPDtBC,0.805,0.941,0.0908,0.0749,1.45e-05,0.415,0.606,106.525
1995,Freek'n You,Jodeci,43sNw9nvGYGLYnNiwI8oMZ,0.709,0.521,0.0314,0.0792,0,0.0504,0.449,134.165
1995,I Wish,Skee-Lo,3LklW07tvdx2AHsgfi1Mng,0.669,0.809,0.147,0.00137,0,0.38,0.572,97.885
1995,Believe,Elton John,0hACDgEDhKuQlv2ZhVbAIt,0.491,0.547,0.0298,0.184,0.000113,0.137,0.174,137.948
1995,Carnival,Natalie Merchant,4QXhRjZacZ1gZUeL7Ukktw,0.601,0.48,0.0732,0.2,0.0955,0.0297,0.802,188.214
1995,You Don't Know How It Feels,Tom Petty,7MooGz4ZPE4bNxjFegR6Jx,0.765,0.502,0.0321,0.119,0.0011,0.171,0.836,144.204
1995,Back for Good - Radio Mix,Take That,4CPTAJth9JiuKYaMIemmDD,0.6,0.504,0.0292,0.308,0,0.137,0.547,78.961
1995,Tootsee Roll,69 Boyz,0wfuwgtWKZYRYAONxXPjPO,0.874,0.658,0.241,0.0373,0,0.0915,0.711,133.034
1995,You Want This,Janet Jackson,52kDYmU0aE3txkZBKjl0nP,0.844,0.843,0.0551,0.113,0.0439,0.1,0.647,111.893
1995,Tell Me,Groove Theory,2lp8xjq0WTm3HZKHuDEweg,0.8,0.361,0.0635,0.0355,3.75e-06,0.0668,0.887,93.059
1995,Can't You See (feat. The Notorious B.I.G.),Total,174UISK3l7VRbigEHxEev7,0.744,0.574,0.0651,0.165,1.27e-05,0.295,0.805,86.278
1995,All I Wanna Do,Sheryl Crow,3ZpQiJ78LKINrW9SQTgbXd,0.836,0.533,0.0332,0.113,0.0105,0.296,0.957,120.08
1995,This Lil' Game We Play,Subway,6gp5reJaprmqjZnRFbpqK2,0.753,0.443,0.0696,0.142,0,0.0898,0.586,121.549
1995,Come and Get Your Love - Radio Edit,Real McCoy,0XVikcHfkoBvJ5ZU8xQBWn,0.736,0.864,0.0397,0.0179,1.62e-05,0.345,0.763,108.828
1995,This Ain't A Love Song,Bon Jovi,0ZLBD6hHGN9LYOtNlu2n8e,0.348,0.635,0.0386,0.0932,0,0.126,0.144,87.974
1995,Secret,Madonna,15FcP9qwmIKqaD5NhfhNpu,0.813,0.655,0.0262,0.101,6.65e-05,0.146,0.46,99.982
1995,Players Anthem,Junior M.A.F.I.A.,1Gj44mXbEJnAZeTeWlU34Q,0.666,0.761,0.401,0.12,4.5e-06,0.123,0.715,89.661
1995,Feel Me Flow,Naughty By Nature,26Pjvw43nUS91mWAOfPDLz,0.805,0.754,0.156,0.0468,1.79e-06,0.0855,0.844,90.214
1995,Every Day of the Week,Jade,7gRPARHLsDZaf3QxSTuKT8,0.757,0.68,0.0338,0.0039,0,0.0742,0.83,97.381
1995,The Sweetest Days,Vanessa Williams,2aw72RcR4WQvmA9bICK8QZ,0.474,0.313,0.0287,0.749,0.000901,0.145,0.0692,139.734
1995,Short Dick Man - Radio Mix,20 Fingers,6FQklDAiYv2CR7BQOWDRx2,0.935,0.735,0.0779,0.00475,0.0926,0.0415,0.912,127.042
1995,Brokenhearted (feat. Wanya Morris) - Single Version,Brandy,6nLPA145lk51UZvrL4qpqM,0.329,0.517,0.0353,0.488,0,0.0985,0.408,149.758
1995,No More "I Love You's",Annie Lennox,2Pn5gvVioma5LHPxgEBBmD,0.372,0.57,0.0305,0.517,2.57e-06,0.141,0.234,179.907
